730165537	20170212	201702	2017	2017.1151	GBR	UNITED KINGDOM	GBR								MOS	MUSLIM				MOS					1	190	190	19	4	-10.0	4	1	4	-8.01576872536137	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20180212120000	http://www.newageislam.com/islam-and-the-west/sajeda-momin/is-islamophobia-britain%E2%80%99s-next-big-challenge?/d/114242
730165538	20170212	201702	2017	2017.1151	GOV	GOVERNMENT						GOV			ARE	DUBAI	ARE								0	043	043	04	1	2.8	3	1	3	0.81743869209809	4	Dubai Municipality, Dubayy, United Arab Emirates	AE	AE03	28575	25.2647	55.3118	11378495	4	Dubai Municipality, Dubayy, United Arab Emirates	AE	AE03	28575	25.2647	55.3118	11378495	4	Dubai Municipality, Dubayy, United Arab Emirates	AE	AE03	28575	25.2647	55.3118	11378495	20180212120000	http://menafn.com/1096456380/UAE-WorldGovSummit-Live-Sheikh-Mohammed-attends-smmit
730165539	20170212	201702	2017	2017.1151	GOV	GOVERNMENT						GOV			AREGOV	UNITED ARAB EMIRATES	ARE					GOV			0	043	043	04	1	2.8	4	1	4	0.81743869209809	4	Dubai Municipality, Dubayy, United Arab Emirates	AE	AE03	28575	25.2647	55.3118	11378495	4	Dubai Municipality, Dubayy, United Arab Emirates	AE	AE03	28575	25.2647	55.3118	11378495	4	Dubai Municipality, Dubayy, United Arab Emirates	AE	AE03	28575	25.2647	55.3118	11378495	20180212120000	http://menafn.com/1096456380/UAE-WorldGovSummit-Live-Sheikh-Mohammed-attends-smmit
730165540	20170212	201702	2017	2017.1151	GOV	GOVERNMENT						GOV			EGY	NASSER	EGY								0	043	043	04	1	2.8	3	1	3	0.81743869209809	4	Dubai Municipality, Dubayy, United Arab Emirates	AE	AE03	28575	25.2647	55.3118	11378495	4	Dubai Municipality, Dubayy, United Arab Emirates	AE	AE03	28575	25.2647	55.3118	11378495	4	Dubai Municipality, Dubayy, United Arab Emirates	AE	AE03	28575	25.2647	55.3118	11378495	20180212120000	http://menafn.com/1096456380/UAE-WorldGovSummit-Live-Sheikh-Mohammed-attends-smmit
730165541	20170212	201702	2017	2017.1151	IRQ	IRAQ	IRQ								IRQREF	IRAQ	IRQ					REF			1	036	036	03	1	4.0	1	1	1	1.23456790123457	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20180212120000	http://www.msn.com/en-nz/entertainment/celebrity/clooneys-welcome-iraqi-refugee-into-their-home/ar-BBJ19m7
730165542	20170212	201702	2017	2017.1151	IRQ	IRAQ	IRQ								KWT	KUWAIT	KWT								1	020	020	02	1	3.0	2	1	2	-2.92275574112735	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	1	Libya	LY	LY		25	17	LY	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	20180212120000	http://www.presstv.com/Detail/2018/02/12/552100/Iraq-France-Le-Drian-Daesh-United-States
730165543	20170212	201702	2017	2017.1151	801	2018	2018.0356											CVL	CIVILIAN						CVL			1	190	190	19	4	-10.0	6	1	6	-5.57768924302789	0								5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	20180212120000	http://www.business-standard.com/article/current-affairs/shopian-firing-sc-bars-action-against-major-aditya-top-10-developments-118021200579_1.html
730165556	20180113	201801	2018	2018.0356											USAGOVDEV	KENTUCKY	USA					GOV	DEV		0	010	010	01	1	0.0	2	1	2	-5.18223234624145	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	3	Martin County, Kentucky, United States	US	USKY		37.8168	-82.5165	516923	20180212120000	http://www.latimes.com/nation/la-na-kentucky-water-20180212-story.html
730165557	20180113	201801	2018	2018.0356											USAGOVDEV	KENTUCKY	USA					GOV	DEV		0	020	020	02	1	3.0	2	1	2	-5.18223234624145	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20180212120000	http://www.latimes.com/nation/la-na-kentucky-water-20180212-story.html
730165558	20180113	201801	2018	2018.0356	BUS	AIRLINE						BUS			USA	NEW JERSEY	USA								0	051	051	05	1	3.4	7	1	7	-6.73316708229427	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20180212120000	http://lifestyle.inquirer.net/286395/airline-bumping-rates-drop-new-low-animal-incidents-also-decline-report/
730165559	20180113	201801	2018	2018.0356	GRC	THESSALONIKI	GRC								QATBUS	QATAR	QAT					BUS			1	060	060	06	2	6.0	2	1	2	2.3121387283237	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20180212120000	http://greece.greekreporter.com/2018/02/12/qatar-airways-to-launch-flights-to-greek-island-of-mykonos/
730165560	20180113	201801	2018	2018.0356	GRC	THESSALONIKI	GRC								QATBUS	QATAR	QAT					BUS			1	060	060	06	2	6.0	8	1	8	2.3121387283237	4	Mykonos, Perifereia Notiou Aigaiou, Greece	GR	GR61	16709	37.45	25.3333	-823958	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20180212120000	http://greece.greekreporter.com/2018/02/12/qatar-airways-to-launch-flights-to-greek-island-of-mykonos/
